ticker,variable,group,observations,available,status,descriptive_nonmissing_share,selected_by_a_recorded_primary_model,training_eligible_share,first_eligible_origin,coverage_note,coverage,clears_gate
CRS,downside_deviation,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,drawdown_252,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,log_dollar_volume,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,turnover,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,amihud,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,industry_vol,industry,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,sector_return,industry,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,semis_return,industry,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,defense_return,industry,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,driver_vol,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,copper_return,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,gold_return,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,silver_return,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,gas_return,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,oil_return,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,pe,valuation,129,99,reported; reciprocal/related representation tested instead where redundant,0.7674418604651163,False,0.6363636363636364,2024-04-30,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,76.74418604651163,63.63636363636363
CRS,pb,valuation,129,129,reported; reciprocal/related representation tested instead where redundant,1.0,False,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,ps,valuation,129,119,reported; reciprocal/related representation tested instead where redundant,0.9224806201550388,False,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,92.24806201550389,100.0
CRS,pe_relative,valuation,129,51,reported; reciprocal/related representation tested instead where redundant,0.3953488372093023,False,0.0,,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,39.53488372093023,0.0
ENTG,market_return,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,market_vol,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,smallcap_return,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,yield_10y,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,yield_short,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,yield_10y_change,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,term_spread,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,vix,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,credit_spread,market,129,36,implemented,0.2790697674418604,False,0.0,,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,27.90697674418604,0.0
ENTG,credit_spread_change,market,129,35,implemented,0.2713178294573643,False,0.0,,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,27.131782945736433,0.0
ENTG,real_yield,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,real_yield_change,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,eurusd_return,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,dollar_return,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,revenue_growth,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,eps_growth,financial,129,110,implemented,0.8527131782945736,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,85.27131782945736,100.0
ENTG,eps_change_price,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,loss_transition,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,ebitda_growth,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,gross_margin,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,operating_margin,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,net_margin,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,ebitda_margin,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,roa,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,roe,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,cfo_assets,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,fcf_equipment_assets,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,capex_assets,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,cash_assets,financial,129,125,implemented,0.9689922480620154,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,96.89922480620154,100.0
ENTG,debt_assets,financial,129,126,implemented,0.9767441860465116,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,97.67441860465115,100.0
ENTG,debt_equity,financial,129,126,implemented,0.9767441860465116,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,97.67441860465115,100.0
ENTG,interest_coverage,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,current_ratio,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,quick_ratio,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,payout,financial,129,100,implemented,0.7751937984496124,True,0.7954545454545454,2023-03-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,77.51937984496125,79.54545454545455
ENTG,earnings_age_days,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,earnings_yield,valuation,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,book_yield,valuation,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,sales_yield,valuation,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,fcf_equipment_yield,valuation,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,dividend_yield,valuation,129,103,implemented,0.7984496124031008,True,0.9318181818181818,2023-03-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,79.84496124031007,93.18181818181817
ENTG,earnings_yield_relative,valuation,129,117,implemented,0.9069767441860463,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,90.69767441860463,100.0
ENTG,earnings_yield_percentile,valuation,129,117,implemented,0.9069767441860463,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,90.69767441860463,100.0
ENTG,fcf_equipment_yield_relative,valuation,129,117,implemented,0.9069767441860463,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,90.69767441860463,100.0
ENTG,pe_percentile,valuation,129,114,implemented,0.8837209302325582,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,88.37209302325581,100.0
ENTG,peer_earnings_yield_gap,valuation,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,momentum_1,momentum,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,momentum_3,momentum,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,momentum_6,momentum,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,momentum_12,momentum,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,relative_momentum,momentum,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,industry_momentum_relative,momentum,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,vol_21,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,vol_63,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,vol_252,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,beta_252,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,idio_vol,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,downside_deviation,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,drawdown_252,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,log_dollar_volume,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,turnover,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,amihud,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,industry_vol,industry,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,sector_return,industry,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,semis_return,industry,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,defense_return,industry,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,driver_vol,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,copper_return,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,gold_return,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,silver_return,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,gas_return,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,oil_return,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,pe,valuation,129,126,reported; reciprocal/related representation tested instead where redundant,0.9767441860465116,False,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,97.67441860465115,100.0
ENTG,pb,valuation,129,129,reported; reciprocal/related representation tested instead where redundant,1.0,False,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,ps,valuation,129,129,reported; reciprocal/related representation tested instead where redundant,1.0,False,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,pe_relative,valuation,129,114,reported; reciprocal/related representation tested instead where redundant,0.8837209302325582,False,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,88.37209302325581,100.0
MTRN,market_return,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,market_vol,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,smallcap_return,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,yield_10y,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,yield_short,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,yield_10y_change,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,term_spread,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,vix,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,credit_spread,market,129,36,implemented,0.2790697674418604,False,0.0,,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,27.90697674418604,0.0
MTRN,credit_spread_change,market,129,35,implemented,0.2713178294573643,False,0.0,,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,27.131782945736433,0.0
MTRN,real_yield,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,real_yield_change,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,eurusd_return,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,dollar_return,market,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,revenue_growth,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,eps_growth,financial,129,115,implemented,0.8914728682170543,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,89.14728682170544,100.0
MTRN,eps_change_price,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,loss_transition,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,ebitda_growth,financial,129,126,implemented,0.9767441860465116,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,97.67441860465115,100.0
MTRN,gross_margin,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,operating_margin,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,net_margin,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,ebitda_margin,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,roa,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,roe,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,cfo_assets,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,fcf_equipment_assets,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,capex_assets,financial,129,76,implemented,0.5891472868217055,False,0.0,,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,58.91472868217055,0.0
MTRN,cash_assets,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,debt_assets,financial,129,84,implemented,0.6511627906976745,False,0.0,,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,65.11627906976744,0.0
MTRN,debt_equity,financial,129,84,implemented,0.6511627906976745,False,0.0,,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,65.11627906976744,0.0
MTRN,interest_coverage,financial,129,19,implemented,0.1472868217054263,False,0.0,,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,14.728682170542632,0.0
MTRN,current_ratio,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,quick_ratio,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,payout,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,earnings_age_days,financial,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,earnings_yield,valuation,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,book_yield,valuation,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
